temporary ,"① 一時的な,② 人の住まない,③ 頻繁な,④ 永続的な",1
guilty ,"① 攻撃的な,② 罪悪感のある,③ 邪悪な,④ 無礼な",2
royal ,"① 政治（上）の,② 民族の,③ 王の,④ 連邦（政府）の",3
pure ,"① 純粋な,② 邪悪な,③ 好奇心の強い,④ 無礼な",1
incredible ,"① 強烈な,② 初めの,③ 信じられない,④ 即座の",3
eager ,"① 強烈な,② 好奇心の強い,③ 安定した,④ 熱望して",4
adequate ,"① 注目に値する,② 強烈な,③ 十分な,④ 言葉の",3
via ,"① を通り抜けて,② ～経由で,③ の下に,④ に沿って",2
assess ,"① を後悔する,② をこぼす,③ を解決する,④ を評価する",4
approve ,"① 訴える,② 適応する,③ 生じる,④ 賛成する",4
remark ,"① に同行する,② に促す,③ と推定する,④ と述べる",4
pose ,"① を注ぐ,② を賞賛する,③ （危険）を引き起こす,④ を積み重ねる",3
yield ,"① をもたらす,② を浪費する,③ を扱う,④ を動揺させる",1
exhibit ,"① を示す,② を調べる,③ を予期する,④ を疲れ果てさせる",1
distribute ,"① を区別する,② を失望させる,③ をささげる,④ を分配する",4
command ,"① をじっと見る,② を命じる,③ と結論づける,④ を比較する",2
occupy ,"① （空間・時間）を占める,② （機械）を操作する,③ （機会）を提供する,④ （機会）を得る ",1
pop ,"① を切り落とす,② を投げる,③ 跳ねる,④ ひょいと動く",4
pile ,"① を許可する,② を積み重ねる,③ を説得する,④ を準備する",2
greet ,"① に挨拶する,② に影響を与える,③ を伸ばす,④ を募る",1
apologize ,"① 謝る,② に出席する,③ を責める,④ に近づく",1
frustrate ,"① をいら立たせる,② を触発する,③ をびっくりさせる,④ を怖がらせる ",1
relieve ,"① を要請する,② を和らげる,③ を罰する,④ を表す",2
derive ,"① 由来する,② 頼る,③ 衰退する,④ 減少する",1
deserve ,"① について述べる,② に値する,③ に遭遇する,④ に異議を唱える",2
peer ,"① （…を）判断する,② じっと見る,③ 強く主張する,④ （…を）認める ",2
defeat ,"① を宣言する,② を負かす,③ を防御する,④ を定義する",2
convert ,"① を消費する,② を伝える,③ を変える,④ を含む",3
wed ,"① を養う,② を宣言する,③ と結婚する,④ を丸める",3
delight ,"① を配達する,② を要求する,③ を否定する,④ を喜ばせる",4
boost ,"① を撤回する,② を掃く,③ を許可する,④ を押し上げる",4
endure ,"① に耐える,② を従事させる,③ を危険にさらす,④ に遭遇する",1
correspond ,"① 溺死する,② 一致する,③ 代理を務める,④ 祝う",2
impose ,"① を輸入する,② を課す,③ を感動させる,④ を向上させる",2
rescue ,"① を救う,② を表す,③ を解決する,④ を要請する",1
resolve ,"① を要求する,② を制限する,③ を解決する,④ を尊敬する",3
register ,"① を少なくする,② を記録する,③ を思い出す,④ を所有している",2
interrupt ,"① を意図する,② を傷つける,③ を中断させる,④ を調査する",3
rid ,"① を隠す,② を引きずる,③ を発揮する,④ から取り除く",4
prohibit ,"① を生産する,② を促進する,③ を除去する,④ を禁止する",4
compose ,"① を構成する,② を比較する,③ を複雑にする,④ を完成させる",1
misunderstand ,"① （を）支配する,② （を）操作する,③ （を）付け足す,④ （を）誤解する ",4
punish ,"① を追求する,② を当惑させる,③ を購入する,④ を罰する",4
ruin ,"① を反映する,② を逆転させる,③ を制限する,④ をだめにする",4
defend ,"① を定義する,② を防御する,③ を要求する,④ を宣言する",2
embrace ,"① を強調する,② を教育する,③ に恥ずかしい思いをさせる,④ を受け入れる ",4
modify ,"① に知らせる,② の気分を害する,③ を採用する,④ を修正する",4
qualify ,"① （人）に資格を与える,② （の位置を）探し当てる,③ を従事させる,④ を取り入れる ",1
passion ,"① 情熱,② 勇気,③ 知恵,④ 使命",1
enthusiasm ,"① 熱情,② 光栄,③ 不安,④ 信頼",1
phase ,"① ごみ,② 感謝（の気持ち）,③ 段階,④ 瀬戸際",3
mode ,"① 料金,② 方式,③ 傾向,④ ことわざ",2
span ,"① 程度,② 同情,③ 期間,④ 内容",3
gravity ,"① 重力,② 焦点,③ 洞察力,④ 大気",1
orbit ,"① 細胞,② 軌道,③ 遺伝子,④ 小惑星",2
asteroid ,"① 環境,② 表面,③ 半球,④ 小惑星",4
core ,"① 原因,② 核心,③ 細胞,④ 内容",2
soul ,"① 分子,② 精神,③ 全乗務員,④ 暴徒",2
nerve ,"① 神経,② 細胞,③ 遺伝子,④ 臓器",1
infection ,"① （草木の）茎,② 国境,③ 感染（症）,④ 制裁",3
mall ,"① 製粉所,② モール,③ 舞台,④ 男性",2
grocery ,"① 農業,② 収穫（物）,③ 食料雑貨,④ 穀物",3
humor ,"① 余暇,② 様式,③ ユーモア,④ 人間",3
instinct ,"① 目的,② 本能,③ 収入,④ 利点",2
faith ,"① 興味,② 影響（力）,③ 信頼,④ 運命",3
courage ,"① 公正,② 知恵,③ 闘い,④ 勇気",4
incentive ,"① 噴霧（液）,② 寄贈者,③ アンケート,④ 動機（づけ）",4
prospect ,"① 進歩,② 仮説,③ 野望,④ 見込み",4
obstacle ,"① 影響,② 論評,③ 偏見,④ 障害（物）",4
architecture ,"① 建築,② 機関,③枠,④ 施設",1
stem ,"① 核心,② 細胞,③ 軌道,④ （草木の）茎",4
illusion ,"① 錯覚,② 著者,③ 証拠,④ 影響",1
discrimination ,"① 偏見,② 差別,③ 評判,④ 規律",2
shame ,"① 弁護士,② 避難所,③ 皮肉,④恥",4
drought ,"① 脅威,② 災害,③ 干ばつ,④ 表面",3
flavor ,"① 職業,② 方法,③ 虐殺,④ 風味",4
portion ,"① 気晴らし,② 悲劇（的な事件）,③ 部分,④ 遺伝",3
recipe ,"① 方法,② 調理法,③ （社会の）慣習,④ 手続き",2
luxury ,"① 利益,② 収入,③ ぜいたく（品）,④量",3
chip ,"① わな,② 小片,③ 煙突,④ 大きな塊",2
ritual ,"① 儀式,② 材料,③ 光景,④ 権利",1
sake ,"① （for the ～ ofで）の場合に,② （for the ～ ofで）のすべて,③ （for the ～ ofで）のために,④ （for the ～ ofで）の一部",3
prefecture ,"① （日本の）県,② 地域,③ 実験室,④ 植民地",1
council ,"① 裁判所,② （地方）議会,③ 大臣,④ 地区",2
administration ,"① 負担,② 分析（結果）,③ 仲介者,④ 管理（部）",4
curriculum ,"① 日課,② 教育課程,③ 演壇,④ 予定",2
precious ,"① 非常に数の多い,② 以前の,③ ひょうきんな,④ 貴重な",4
generous ,"① 寛大な,② 敏感な,③ 民主主義の,④ 硬直した",1
casual ,"① 意識して,② 体を使う,③ 何気ない,④ 相互の",3
optimistic ,"① 1年間の,② 意識して,③ 頑固な,④ 楽観的な",4
rough ,"① 粗い,② 単純な,③ 典型的な,④ 精通している",1
unpleasant ,"① 不愉快な,② 不器用な,③ 緊急の,④ 不自然な",1
Arctic ,"① 典型的な,② 北極の,③ 遠く離れた,④ いたずらな",2
ultimate ,"① 極端な,② 独特の,③ 普遍的な,④ 究極の",4
deaf ,"① 耳が聞こえない,② 自発的な,③ 基本的な,④ 化学の",1
genuine ,"① 言語の,② 正確な,③ 高名な,④ 本物の",4
manual ,"① 体［手］を使う,② 似ている,③ 公式の,④ 特定の",1
mechanical ,"① 重要な,② 視覚の,③ 障がいのある,④ 機械の",4
instant ,"① 絶え間ない,② 即時の,③ 一定の,④ かすかな",2
spare ,"① 民族の,② 空白の,③ 人工の,④ 余分",4
immune ,"① 途方もない,② 悪意のある,③ 内部の,④ 免疫を持つ",4
harsh ,"① 法律の,② 邪悪な,③ 厳しい,④ まじめな",3
collective ,"① 神聖な,② 集団の,③ 精神の,④ 暴力的な",2
inevitable ,"① 熟した,② 広範囲にわたる,③ 避けられない,④ 全体の",3
profound ,"① 重大な,② 言語の,③ 潜在的な,④ きちんとした",1
steady ,"① 軍の,② 固体の,③ 着実な,④ 成熟した",3
mature ,"① 洗練された,② 謙虚な,③ 聡明な,④ 成熟した",4
likewise ,"① 結局は,② それゆえに,③ 同様に,④ その代わりに",3
chase ,"① （の位置を）探し当てる,② （と）述べる,③ （を）追跡する,④ （を）取り戻す ",3
sue ,"① を保存する,② を告訴する,③ を提案する,④ を供給する",2
gaze ,"① 捕まる,② じっと見る,③ 磨く,④ 混乱する",2
slip ,"① をすくい取る,② 滑る,③ ぐつぐつ煮える,④ 流れる",2
load ,"① に出席する,② に近づく,③ について述べる,④ に積む",4
overwhelm ,"① を操作する,② を圧倒する,③ を中断させる,④ をまねる",2
wander ,"① 歩き回る,② 修繕する,③ 耐える,④ 驚く",1
float ,"① 現れる,② 流れる,③ 起こる,④ 漂う",4
pour ,"① を積み重ねる,② を所有している,③ を注ぐ,④ を許可する",3
substitute ,"① を代わりに使う,② に取って代わる,③ を責める,④ を保持する",1
pronounce ,"① をひどく嫌う,② を正当化する,③ を発音する,④ を追加す",3
shrink ,"① 捜す,② 反応する,③ 縮む,④ 苦しむ",3
restore ,"① を制限する,② を明らかにする,③ を保持する,④ を回復させる",4
trigger ,"① を追求する,② を組織する,③ を引き起こす,④ を修正する",3
grab ,"① をつかむ,② を賃借りする,③ を批判する,④ を押し込む",1
retain ,"① を回復させる,② を保持する,③ を制限する,④ を明らかにする",2
reproduce ,"① を描く,② を複製する,③ に頼る,④ に積む",2
bob ,"① 吠える,② を爆撃する,③ 生き返る,④ 上下に動く",4
entertain ,"① を設立する,② を確実にする,③ を楽しませる,④ を教育する",3
interfere ,"① 統合する,② 干渉する,③ 感嘆する,④ 教育する",2
cultivate ,"① を結び付ける,② をささげる,③ を利用する,④ を養う",4
underlie ,"① の根底にある,② を選出する,③ を感動させる,④ を雇う",1
anticipate ,"① を予期する,② から成る,③ をまき散らす,④ を逆転させる",1
justify ,"① を正当化する,② を破壊する,③ を特定する,④ を孤立させる",1
regulate ,"① を密閉する,② を賞賛する,③ を規制する,④ を（強く）たたく",3
scan ,"① を走査［スキャン］する,② を引きずる,③ をびっくりさせる,④ を確保する ",1
classify ,"① を捕らえる,② を噛む,③ を計算する,④ を分類する",4
submit ,"① を提出する,② を吐き出す,③ （光・音など）を出す,④ を混同する",1
pause ,"① を避ける,② （一時的に）中止する,③ を終わらせる,④ を破壊する",2
lean ,"① 規制する,② 傾く,③ 学ぶ,④ 困惑す",2
bump ,"① に変化する,② に乗り込む,③ に押し入る,④ ぶつかる",4
fold ,"① を伸ばす,② を分ける,③ を折り畳む,④ を獲得する",3
hesitate ,"① 怒る,② 混乱する,③ 躊躇する,④ 流れる",3
pump ,"① （液体・気体）をポンプで送り込む,② を吸収する,③ を運ぶ,④ を刺激する ",1
mount ,"① を調査する,② を据えつける,③ を切る,④ を尊敬する",2
exceed ,"① を失望させる,② を思いつく,③ を正当に評価する,④ を超える",4
undergo ,"① を経験する,② を取り除く,③ を移植する,④ のふりをする",1
confront ,"① について述べる,② に耐える,③ に立ち向かう,④ に相談する",3
consult ,"① に立ち向かう,② に異議を唱える,③ （に）相談する,④ について述べる ",3
fulfill ,"① を実現させる,② を持ち上げる,③ を獲得する,④ を計算する",1
privilege ,"① 手がかり,② （人・動物の）肉,③ （政策上の）主義,④ 特権",4
formation ,"① 形成,② 概念,③ 内容,④ 施設",1
dimension ,"① 側面,② 大災害,③ 祝宴,④ 離婚",1
neuron ,"① 電子,② ニューロン,③ 精神,④ 栄養",2
sensation ,"① 野望,② 考え方,③ 感覚,④ 障壁",3
chart ,"① 経路,② 図,③ 慈善,④ 部屋",2
geography ,"① 地理,② 氷河,③ 生息地,④ 県",1
panel ,"① 運河,② 窓ガラス,③ れんが,④ （専門家の）一団",4
semester ,"① 大臣,② 10年間,③ 時代,④ （2学期制の）学",4
workforce ,"① トレーニング,② 力,③ 労働人口,④ 施行",3
mill ,"① 恐怖,② 暴動,③ 借金,④ 製造工場",4
abuse ,"① 乱用,② 原因,③ 一致,④ 説明",1
vice ,"① 特性,② 憂うつ,③ 苦痛,④ （道徳上の）悪",4
fate ,"① 運命,② 化石,③ 燃料,④ 焦点",1
tragedy ,"① 哀れみ,② 悲劇（的な事態）,③ 危機,④ 同情",2
scenario ,"① 風景,② （予想される）筋書き,③ アトリエ,④ 球場",2
allergy ,"① アレルギー,② 悲劇,③ エネルギー,④ 厄介もの",1
wound ,"① （生物の）組織,② （銃弾・刃物などによる）傷,③ 遺伝子,④ 神経",2
antibiotic ,"① 抗生物質,② 伝記,③ 予期,④ 抵抗",1
vaccine ,"① ワクチン,② バクテリア,③ 薬,④ 廃物",1
metaphor ,"① 名声,② 隠喩,③ しるし,④ 利点",2
folk ,"① 人々,② 居住者,③ フォーク,④ 積み荷",1
fare ,"① 予算,② 負担,③ 割引,④ （乗り物の）料金",4
transition ,"① 調理法,② 移り変わり,③ 断片,④ 回想",2
maximum ,"① 禁忌,② 緊急（事態）,③ 最大限,④ 混沌",3
galaxy ,"① 小惑星,② 半球,③ 星雲,④ 軌道",3
mineral ,"① 資源,② 収穫（物）,③ 鉱物,④ 材料",3
skeleton ,"① 骨格,② 化石,③ （社会的・文化的）性別,④ 遺伝",1
counterpart ,"① 相当する物［人］,② 宝物,③ 計量,④ 歩行者",1
stroke ,"① 狼狽,② 感情,③ 緊急（事態）,④ 脳卒中",4
pedestrian ,"① 血管,② 歩行者,③ 陪審（員団）,④ 余剰",2
trail ,"① 虫,② （青少年の）非行,③ 国籍,④ （野山などの）小道",4
ecology ,"① 生態学,② 経済,③ 哲学,④ 心理学",1
sibling ,"① 陪審（員団）,② きょうだい（の1人）,③ 乳児,④ 人類",2
ratio ,"① 車両,② 貿易,③ 司書,④ 比率",4
mixture ,"① 下書き,② 混合（物）,③ いたずら,④ （地方）議会",2
charm ,"① 魅力,② 能力,③ 料金,④ 特徴",1
ambition ,"① 願望,② 偏見,③ 信頼,④ 自信",1
prominent ,"① 代わりの,② いとわない,③ 卓越した,④ 2言語を使う",3
radical ,"① 急進的な,② 小売の,③ 学問の,④ 軍の",1
prompt ,"① 即座の,② 緊張した,③ 合理的な,④ 妖精のような",1
informal ,"① 柔軟な,② 融通の利く,③ 人の住まない,④ 形式ばらない",4
mutual ,"① 相互の,② 言葉の,③ 相対的な,④ 反対の",1
neutral ,"① 広大な,② 猛烈な,③ 中立の,④ 核の",3
alert ,"① 警戒して,② 純然たる,③ 純粋な,④ 適切な",1
magnetic ,"① 磁気の,② 妊娠している,③ 壮大な,④ 動的な",1
polar ,"① きちんとした,② 普遍的な,③ 熱帯の,④ 極地",4
fluent ,"① 明らかな,② ひょうきんな,③ さまざまな,④ 流ちょうな",4
external ,"① 実際の,② 外部の,③ 市民の,④ 都市の",2
passive ,"① 聡明な,② 初級の,③ 受動的な,④ 忠実な",3
awful ,"① ひどい,② 理想的な,③ 恥じて,④ 成熟した",1
unrelated ,"① 幽霊の出る,② 読み書きができない,③ 無関係の,④ 消耗した",3
cruel ,"① 故意の,② 残酷な,③ 珍しい,④ 活動的な",2
fake ,"① 市民の,② 融通の利く,③ 実際の,④ 偽の",4
vulnerable ,"① 活動的な,② （攻撃などに）弱い,③ 二次的な,④ 価値がある",2
urgent ,"① 緊急の,② 相対的な,③ 妊娠した,④ 家庭の",1
spiritual ,"① 精神の,② 理性的な,③ 時間を守る,④ 違法の",1
modest ,"① よりすぐれた,② 謙虚な,③ 積極的な,④ さまざまな",2
keen ,"① 創造的な,② 合理的な,③ 熱心な,④ 穏やかな",3
nonetheless ,"① 著しく,② それゆえに,③ それにもかかわらず,④ ついでながら",3
negotiate ,"① 訴える,② 適応する,③ 交渉する,④ 振る舞う",3
grasp ,"① を取り去る,② を貸す,③ を責める,④ を把握［理解］する",4
donate ,"① を提出する,② を誘拐する,③ を寄付する,④ を関係させる",3
arrest ,"① と主張する,② の段取りをつける,③ を逮捕する,④ に近づく",3
crack ,"① 衰退する,② ひびが入る,③ 磨く,④ 流れる",2
tap ,"① （を）認める,② を調査する,③ （を）飲み込む,④ を軽くたた",4
split ,"① を取り巻く,② （人）を慣れさせる,③ を採用する,④ を分割する",4
forecast ,"① をかき回す,② （空間・時間）を占める,③ 頼る,④ を予想［予測］する ",4
exclude ,"① を尋ねる,② をさらす,③ に借りがある,④ を除外する",4
overlook ,"① を見落とす,② （を）強く主張する,③ を飼育する,④ を施行する",1
burst ,"① 破裂する,② 悩む,③ 予測する,④ 消化する",1
heal ,"① を悪化させる,② と命じる,③ を持つ余裕がある,④ （人・傷など）を治す ",4
forbid ,"① を納得させる,② を禁じる,③ を（巧みに）操る,④ を投資する",2
install ,"① （意見など）を退ける,② をだめにする,③ を所有している,④ をインストールする ",4
diminish ,"① を噛む,② と叫ぶ,③ を減らす,④ を移す",3
cite ,"① を引き合いに出す,② を購入する,③ を補償する,④ （人）に警告する ",1
quote ,"① を共有する,② をやめる,③ を引用する,④ を浪費する",3
dispute ,"① について述べる,② に立ち向かう,③ に値する,④ に異議を唱える",4
highlight ,"① を目立たせる,② を刺激する,③ を怠る,④ を教化する",1
distract ,"① を製造する,② を精製する,③ （注意など）をそらす,④ （事件など）を解決する ",3
cheat ,"① を区別する,② をだます,③ を打つ,④ を限定する",2
foster ,"① を試みる,② をはぐくむ,③ を結び付ける,④ を得る",2
obey ,"① を暴く,② に適する,③ を解釈する,④ に従う",4
bend ,"① を曲げる,② を責める,③ に耐える,④ を（法的に）禁止する",1
deprive ,"① をだめにする,② を確認する,③ （人）に切に頼む,④ から（権利などを）奪",4
govern ,"① （を）拡大する,② （を）強く主張する,③ （を）統治する,④ （を）調査する ",3
log ,"① （～ onで）依存する,② （～ onで）伐採する,③ （～ onで）ログオンする,④ （～ onで）最新の 情報に更新する",3
transmit ,"① に反対する,② （問題など）を提起する,③ を伝える,④ 通勤する",3
bully ,"① をいじめる,② を侮辱する,③ を拡大する,④ を（うまく）処理する",1
leap ,"① 跳ぶ,② 反応する,③ 流れる,④ 頼る",1
astonish ,"① を配達する,② に偶然出会う,③ を更新する,④ を驚かす",4
thrill ,"① を詰め込む,② を認める,③ をぞくぞくさせる,④ に恥ずかしい思いをさせる ",3
nod ,"① 拡大する,② うなずく,③ 取り出す,④ 反応する",2
bow ,"① 衰退する,② 呼吸する,③ おじぎする,④ 振る舞う",3
blend ,"① を援助する,② を調整する,③ を主張する,④ を混ぜる",4
complicate ,"① を消費する,② を納得［確信］させる,③ を管理する,④ を複雑にする ",4
pitch ,"① を支配する,② を集中させる,③ を投げる,④ を進める",3
persist ,"① （液体が）流れる,② 続く,③ 参加する,④ 磨く",2
dedicate ,"① を（法的に）禁止する,② を飢えさせる,③ を専門とする,④ をささげる ",4
equip ,"① に備えつける,② ではないかと思う,③ に遭遇する,④ をやめる",1
premise ,"① 放射能,② 手続き,③ 国勢調査,④ 前提",4
input ,"① 入力（情報）,② 脚本,③ 洞察,④ 収入",1
merit ,"① 結果,② 魅力,③ 利点,④ 進歩",3
sympathy,"① 同情,② 不安,③ 目的,④ 絆",1
compliment ,"① 欠点,② 賛辞,③ 共和国,④ 鉱物",2
infrastructure ,"① 洗面器,② 窮状,③ インフラ,④ 窃盗（罪）",3
ray ,"① 氷河,② 範囲,③ 価値,④ 光線",4
distress ,"① 苦悩,② 令状,③ 悲しみ,④ 形成",1
joint ,"① 関節,② 崇拝,③ 偏見,④ 虫歯（の穴）",1
expedition ,"① （関係）当局,② 遠征（隊）,③ 収穫（物）,④ 管理（部）",2
adolescent ,"① 青年,② 類推,③ 指標,④ 栄養（の摂取）",1
shade ,"① 人類,② （日）陰,③ 厄介な人,④ 診断",2
jury ,"① 著者,② 秘書,③ 陪審（員団）,④ 仲介者",3
ethic ,"① 倫理,② 気風,③ 長所,④ 強調",1
penalty ,"① 合図,② 伝記,③ （刑）罰,④ 気分",3
faculty ,"① 記憶力,② 調理法,③ 神経,④ 能力",4
scheme ,"① 経費,② 証拠,③ 予算,④ 計画",4
nutrition ,"① 収穫（物）,② 作物,③ 栄養（の摂取）,④ 構成要素",3
particle ,"① 会話,② （左右）対称,③ 候補（者）,④ （微）粒子",4
molecule ,"① 分子,② 細胞,③ 材料,④ 遺伝子",1
nationality ,"① 個性,② 国籍,③ 地域,④ 大部分",2
poll ,"① 統合,② 世論調査,③ 光栄,④ 貴族（社会）",2
clinic,"① 患者,② 実験室,③ 診療所,④ 病棟",3
dementia ,"① 認識,② 不眠症,③ 認知症,④ 精神力",3
fatigue ,"① 障害（物）,② 逸話,③ 疲労,④ 奴隷制度",3
dilemma ,"① 高名,② ジレンマ,③ 距離,④ 方向",2
queue ,"① 実験,② 信頼,③ （順番を待つ）列,④ （社会的・文化的）性別",3
curve ,"① 洞くつ,② 球体,③ 器具,④ （道路などの）カーブ",4
narrative ,"① 物語,② 皮質,③ 協力,④ 出現",1
fingerprint ,"① 指紋,② 獲物,③ 集団,④ 料金",1
file ,"① ファイル,② ちらし,③ 書類,④ パンフレット",1
wilderness ,"① 妄想,② 国籍,③ （青少年の）非行,④ 荒野",4
pesticide ,"① 犠牲,② 作物,③ 殺虫剤,④ わな",3
panic ,"① 脅威,② パニック（状態）,③ 負担,④ 不安",2
fabric ,"① 織物,② （漠然と）物,③ 結び目,④ 締め切り",1
fantasy ,"① 航空（学）,② 空想,③ 商業,④ 本能",2
fancy ,"① 露店,② 星雲,③ （官庁の）局,④ （気まぐれな）好み",4
virtue ,"① 郡,② きょうだい,③ 美徳,④ 日食",3
grateful ,"① 特定の,② 際立った,③ 絶え間ない,④ 感謝している",4
valid ,"① 妥当な,② 徐々の,③ 認知の,④ 明白な",1
elaborate ,"① 鮮やかな,② 普遍的な,③ 目新しい,④ 入念な",4
moderate,"① 適度な,② 熱い,③ 異常な,④ 親密な",1
dynamic ,"① 活動的な,② 肥満した,③ 主要な,④ 実際の",1
brave ,"① 認知の,② 即座の,③ 勇敢な,④ 厳しい",3
brilliant ,"① （何もせずに）ぶらぶらしている,② 厳格な,③ 小さい,④ すばらしい ",4
tremendous ,"① 大部分の,② 途方もない,③ 免疫を持つ,④ 聡明な",2
oral ,"① 人の住まない,② 口頭の,③ 膨大な,④ 反対の",2
innocent ,"① 極端な,② 無罪の,③ 流ちょうな,④ 帝国の",2
subsequent ,"① その後の,② 田舎の,③ 飼いならされた,④ 民族の",1
shallow ,"① 究極の,② 不可欠な,③ 浅い,④ 視覚の",3
indifferent ,"① 無関心な,② 初めの,③ 巨大な,④ 骨董の",1
inferior ,"① 着実な,② より劣った,③ 効率的な,④ 室内の",2
awkward ,"① 厚い,② とても小さな,③ 徹底的な,④ 気まずい",4
obese ,"① 従来の,② 素直な,③ 活動的な,④ 肥満した",4
pregnant ,"① 文学の,② 非常に数の多い,③ 妊娠した,④ 緊急の",3
intimate ,"① すばらしい,② 十分な,③ 親密な,④ 正確な",3
medieval ,"① 壊れやすい,② 中世の,③ 洗練された,④ 独立した",2
sacred ,"① 現代の,② （日常的に）当たり前の,③ 神聖な,④ 効率的な",3
simultaneously ,"① その代わりに,② 同時に,③ それでも,④ かなり",2
versus ,"① （A ～ Bで）AおよびB,② （2つの事柄を対比して）一方,③ （A ～ Bで）A対B,④ （A ～ Bで）A の他にB",3
proceed ,"① 開始する,② 投げる,③ 進む,④ 支援する",3
orient ,"① を要約する,② に出席する,③ （人）を慣らす,④ を減らす",3
surf ,"① 滑る,② 跳ねる,③ を印刷する,④ （インターネット上の情報など）を見て回る ",4
filter ,"① をろ過する；を取り除く,② を肥沃にする,③ を変える,④ を吸収する ",1
bind ,"① を製造する,② を変える,③ を縛る,④ を翻訳する",3
resort ,"① （良くない結果を）もたらす,② 訴える,③ （徹底的に）調べる,④ （光・音などを）出す ",2
reinforce ,"① を飛び越える,② を控える,③ を強化する,④ を与える",3
accumulate ,"① を授与する,② （ため息）をつく,③ を浮かべる,④ を蓄積する",4
bet ,"① と大声で叫ぶ,② を疑う,③ を飲み込む,④ と確信する",4
advocate ,"① を操作する,② を長引かせる,③ を支配する,④ を主張する",4
constitute ,"① を得る,② を活用する,③ を構成する,④ を展示する",3
undertake ,"① を変える,② を引き受ける,③ を翻訳する,④ をあきらめる",2
grip ,"① を説得する,② を握る,③ を捨て去る,④ 振る舞う",2
dismiss ,"① （意見など）を退ける,② （を）じっと見る,③ を設置する,④ を論証する ",1
fade ,"① 認識する,② 薄れる,③ 喜ぶ,④ 無視する",2
conceal ,"① を制限する,② を隠す,③ を勧める,④ をむかつかせる",2
chew ,"① を混同する,② を完成させる,③ （を）複雑にする,④ （を）かむ",4
swallow ,"① （を）判断する,② （を）強く主張する,③ （を）飲み込む,④ （を）調査する ",3
seal ,"① をおびえさせる,② を追い求める,③ を確保する,④ を密閉する",4
migrate ,"① 放出する,② 崩壊する,③ 移住する,④ 廃止する",3
exaggerate ,"① （を）取り消す,② （を）後悔する,③ （を）理解する,④ （を）誇張する ",4
accuse ,"① を得る,② に影響を及ぼす,③ を非難する,④ を援助する",3
vanish ,"① おじぎする,② 上昇する,③ 倒れる,④ 消える",4
polish ,"① を積み重ねる,② を説得する,③ を準備する,④ を磨く",4
wipe ,"① を掃く,② を減らす,③ を省略する,④ を拭く",4
sweep ,"① （を）上る,② （に）抗議する,③ （を）掃く,④ （を）あきらめる",3
mislead ,"① の組み合わせを誤る,② に反対する,③ を誤解させる,④ を落胆させる ",3
spoil ,"① を任命する,② を台無しにする,③ を吸収する,④ を判断する",2
compound ,"① を治す,② を刺激する,③ を逮捕する,④ を悪化させる",4
explode ,"① 凍る,② 装飾する,③ 爆発する,④ 非難する",3
disgust ,"① を隠す,② を複雑にする,③ を負かす,④ をむかつかせる",4
commute ,"① 伝わる,② やる気をなくす,③ 思い出す,④ 通勤［通学］する",4
decorate ,"① を生む,② をまねる,③ を爆破する,④ を装飾する",4
postpone ,"① を刺激する,② を選ぶ,③ を歪める,④ を延期する",4
cease ,"① を輸入する,② をやめる,③ に備えつける,④ を圧倒する",2
compromise ,"① 交渉する,② 妥協する,③ 判断する,④ 否定する",2
elect ,"① を選出する,② の根底にある,③ を感知する,④ を消す",1
extract ,"① を見直す,② を取り［搾り］出す,③ を曲げる,④ を貸す",2
inherit ,"① を責める,② に固執する,③ に由来する,④ を受け継ぐ",4
rear ,"① （人・動物・植物）を育てる,② を消費する,③ を暗に意味する,④ から成る ",1
empathy ,"① 感情移入,② 愛国者,③ 調和,④ 無気力",1
cue ,"① 合図,② 食料雑貨,③ （刑）罰,④ 法律",1
enterprise ,"① 環境,② 企業,③ 刑務所,④ 経済",2
output ,"① 用心,② 生産（高）,③ 悪,④ 賄賂",2
congress ,"① 後退,② （米国などの）議会,③ 景色,④ 厳しい試練",2
millennium ,"① 10年間,② 千年間,③ 最小限度,④ 程度",2
mankind ,"① 先祖,② 哺乳動物,③ 人類,④ 部類",3
Muslim ,"① 東洋,② イスラム教徒,③ 学芸の女神,④ アジア人",2
estate ,"① 方式,② 活力,③ （動産・不動産などの）財産,④ 彫刻（作品）",3
landmine ,"① 電池,② 地震,③ 地雷,④ ミサイル",3
caution ,"① 用心,② 生産（高）,③ 拷問,④ 症状",1
controversy ,"① 論争,② 壮観,③ 態度,④ 野望",1
consensus ,"① 総意,② 融合,③ （動植物などの）保護,④ 受け取る人",1
retail ,"① 小売り,② 方言,③ 経済,④ 地域",1
fiber ,"① 通貨,② 君主制,③ 繊維（質）,④ 内科医",3
scent ,"① （よい）香り,② 商品,③ 秘書,④ 急ぐこと",1
beverage ,"① 液体,② 栄養（の摂取）,③ （水以外の）飲み物,④ 穀物",3
supplement ,"① 反逆者,② 哀れみ,③ 栄養補助剤,④ 結束",3
diabetes ,"① 糖尿病,② 口論,③ 高度,④ 織物",1
province ,"① 期間,② 方言,③ 州,④ 都市",3
reef ,"① 地理,② 小惑星,③ 風景,④ （岩や砂の）礁",4
microbe ,"① 証明書,② 微生物,③ 社会学,④ 絆",2
excess ,"① 過剰,② 飢饉,③ 決まり切った仕事,④ （宗教・道徳上の）罪",1
gallery ,"① 美術館,② 亡命（者）,③ 見込み,④ 腐敗（した状態）",1
fame ,"① 枠,② 隠喩,③ 名声,④ 地域",3
